valgstedid;voters;votes;a;b;c;v;year;vsnavn;komnavn;kredsnavn;kontanthjaelp;arbejd;boligstoer_kvm;ejer;formue;indkomst;indkomst_80pct;_merge
383003;964;836;286;16;59;289;2011;Brandstrup;Rødby;5. Maribo;;;;;;;;1
385001;2618;2369;521;157;167;996;2011;Dalby;Rønnede;1. Præstø;;;;;;;;1
385002;2661;2374;583;120;207;887;2011;Rønnede;Rønnede;1. Præstø;;;;;;;;1
387001;4038;3343;1357;106;227;927;2011;Sakskøbing;Sakskøbing;5. Maribo;;;;;;;;1
387002;891;747;229;23;78;192;2011;Majbølle;Sakskøbing;5. Maribo;;;;;;;;1
387003;691;623;202;17;19;242;2011;Radsted;Sakskøbing;5. Maribo;;;;;;;;1
387005;587;517;167;14;29;165;2011;Slemminge;Sakskøbing;5. Maribo;;;;;;;;1
387006;596;520;157;17;34;174;2011;Tårs;Sakskøbing;5. Maribo;;;;;;;;1
387007;612;546;199;14;33;192;2011;Våbensted;Sakskøbing;5. Maribo;;;;;;;;1
389001;3816;3279;891;80;746;963;2011;Store-Heddinge;Stevns;1. Præstø;;;;;;;;1
389002;1971;1767;491;42;301;520;2011;Højerup/Ll. Heddinge;Stevns;1. Præstø;;;;;;;;1
389003;944;856;245;27;104;294;2011;Lyderslev/Frøslev;Stevns;1. Præstø;;;;;;;;1
389004;1034;921;220;21;104;372;2011;Magleby/Stevns;Stevns;1. Præstø;;;;;;;;1
389005;895;821;200;26;105;310;2011;Hellested;Stevns;1. Præstø;;;;;;;;1
391001;2752;2395;888;61;274;604;2011;Stubbekøbing;Stubbekøbing;6. Nykøbing Falster;;;;;;;;1
391004;1046;923;350;27;57;222;2011;Horbelev;Stubbekøbing;6. Nykøbing Falster;;;;;;;;1
391005;1594;1415;485;49;103;437;2011;Karleby-Horreby-Nr.Ørslev;Stubbekøbing;6. Nykøbing Falster;;;;;;;;1
393001;2147;1918;696;52;147;582;2011;Glumsø;Suså;2. Næstved;;;;;;;;1
393002;438;391;100;10;24;146;2011;Sandby;Suså;2. Næstved;;;;;;;;1
393003;525;459;123;13;53;162;2011;Skelby;Suså;2. Næstved;;;;;;;;1
393004;2288;1984;730;42;197;585;2011;Herlufmagle;Suså;2. Næstved;;;;;;;;1
393005;768;701;201;26;60;249;2011;Tybjerg;Suså;2. Næstved;;;;;;;;1
395001;1647;0;0;0;0;0;2011;Idestrup;Sydfalster;6. Nykøbing Falster;;;;;;;;1
395002;2618;0;0;0;0;0;2011;Væggerløse;Sydfalster;6. Nykøbing Falster;;;;;;;;1
395003;346;0;0;0;0;0;2011;Skelby;Sydfalster;6. Nykøbing Falster;;;;;;;;1
395004;1109;0;0;0;0;0;2011;Gedser;Sydfalster;6. Nykøbing Falster;;;;;;;;1
397001;4409;3689;1383;143;426;859;2011;Vordingborg By;Vordingborg;3. Vordingborg;;;;;;;;1
397002;2956;2540;1109;89;196;496;2011;Masnedsund m.v.;Vordingborg;3. Vordingborg;;;;;;;;1
397003;1961;1739;508;72;184;496;2011;Nyråd;Vordingborg;3. Vordingborg;;;;;;;;1
397004;2029;1746;708;45;143;446;2011;Kastrup;Vordingborg;3. Vordingborg;;;;;;;;1
397005;763;684;208;14;76;208;2011;Lundby;Vordingborg;3. Vordingborg;;;;;;;;1
397006;1026;882;263;35;76;271;2011;Køng;Vordingborg;3. Vordingborg;;;;;;;;1
397007;163;138;31;4;10;65;2011;Svinø;Vordingborg;3. Vordingborg;;;;;;;;1
397008;811;698;222;31;46;201;2011;Sværdborg;Vordingborg;3. Vordingborg;;;;;;;;1
397009;1574;1362;497;43;108;426;2011;Ørslev;Vordingborg;3. Vordingborg;;;;;;;;1
397010;264;233;66;5;18;86;2011;Udby;Vordingborg;3. Vordingborg;;;;;;;;1
401001;1592;1357;351;11;26;556;2011;Allinge-Sandvig;Allinge-Gudhjem;2. Aakirkeby;;;;;;;;1
401002;1289;1069;220;12;28;492;2011;Olsker-Tejn;Allinge-Gudhjem;2. Aakirkeby;;;;;;;;1
401003;423;371;68;7;6;172;2011;Rø;Allinge-Gudhjem;2. Aakirkeby;;;;;;;;1
401004;731;622;114;9;6;280;2011;Østerlars;Allinge-Gudhjem;2. Aakirkeby;;;;;;;;1
401005;676;584;151;6;21;232;2011;Gudhjem;Allinge-Gudhjem;2. Aakirkeby;;;;;;;;1
401006;1302;1116;222;12;30;517;2011;Østermarie;Allinge-Gudhjem;2. Aakirkeby;;;;;;;;1
403001;1555;1305;401;10;32;504;2011;Hasle Bibliotek;Hasle;1. Rønne;;;;;;;;1
403002;1403;1240;271;6;25;483;2011;Klemensker Fritidshus;Hasle;1. Rønne;;;;;;;;1
403003;1396;1255;339;9;39;507;2011;Nyker / N.I.F. Selskabslokaler;Hasle;1. Rønne;;;;;;;;1
403005;563;490;120;15;11;215;2011;Rutsker Selskabslokaler;Hasle;1. Rønne;;;;;;;;1
405001;3012;2506;737;39;107;1089;2011;Nexø;Neksø;2. Aakirkeby;;;;;;;;1
405002;1131;1010;278;22;61;408;2011;Svaneke;Neksø;2. Aakirkeby;;;;;;;;1
405003;839;729;167;12;30;375;2011;Bodilsker;Neksø;2. Aakirkeby;;;;;;;;1
405004;765;655;181;13;26;297;2011;Ibsker;Neksø;2. Aakirkeby;;;;;;;;1
405005;939;828;191;6;33;400;2011;Poulsker;Neksø;2. Aakirkeby;;;;;;;;1
407001;11708;0;0;0;0;0;2011;Rønne Idrætshal;Rønnede;1. Rønne;;;;;;;;1
409001;2688;2285;697;18;58;925;2011;Åker-Åkirkeby;Aakirkeby;2. Aakirkeby;;;;;;;;1
409003;775;685;206;6;36;248;2011;Nylars;Aakirkeby;2. Aakirkeby;;;;;;;;1
409004;527;470;122;5;7;195;2011;Pedersker;Aakirkeby;2. Aakirkeby;;;;;;;;1
409005;1122;1004;294;10;41;366;2011;Vestermarie;Aakirkeby;2. Aakirkeby;;;;;;;;1
551001;4772;4195;661;129;471;2070;2011;Billund;Billund;4. Grindsted;;;;;;;;1
551003;1609;1400;312;43;76;649;2011;Vorbasse;Billund;4. Grindsted;;;;;;;;1
553001;303;269;32;4;39;110;2011;Henne Syd;Blåbjerg;1. Varde;;;;;;;;1
553002;341;296;38;5;29;168;2011;Henne Nord;Blåbjerg;1. Varde;;;;;;;;1
553003;407;355;60;4;25;219;2011;Lønne;Blåbjerg;1. Varde;;;;;;;;1
553004;406;348;43;18;18;208;2011;Kvong;Blåbjerg;1. Varde;;;;;;;;1
553006;707;619;92;15;20;373;2011;Lunde;Blåbjerg;1. Varde;;;;;;;;1
553007;1149;1002;152;21;58;618;2011;Nr. Nebel;Blåbjerg;1. Varde;;;;;;;;1
553008;228;201;29;2;12;113;2011;Lydum;Blåbjerg;1. Varde;;;;;;;;1
553009;1228;1077;142;29;67;672;2011;Outrup;Blåbjerg;1. Varde;;;;;;;;1
555001;2197;1964;540;37;224;827;2011;Oksbøl;Blåvandshuk;1. Varde;;;;;;;;1
555002;452;396;91;14;31;176;2011;Vrøgum;Blåvandshuk;1. Varde;;;;;;;;1
555003;84;78;11;5;7;41;2011;Vejers;Blåvandshuk;1. Varde;;;;;;;;1
555004;299;264;50;3;25;141;2011;Blåvand;Blåvandshuk;1. Varde;;;;;;;;1
555005;149;129;32;4;8;59;2011;Ho;Blåvandshuk;1. Varde;;;;;;;;1
557010;5263;4512;1658;205;355;1508;2011;Bramming;Bramming;3. Ribe;;;;;;;;1
557020;878;801;247;37;45;330;2011;Darum;Bramming;3. Ribe;;;;;;;;1
557030;422;372;86;10;27;176;2011;V. Nykirke;Bramming;3. Ribe;;;;;;;;1
557040;1909;1640;433;188;82;609;2011;Gørding;Bramming;3. Ribe;;;;;;;;1
557050;539;503;166;18;22;203;2011;Hunderup;Bramming;3. Ribe;;;;;;;;1
557060;884;771;189;47;28;341;2011;Vejrup;Bramming;3. Ribe;;;;;;;;1
559001;1739;1477;781;21;104;408;2011;Brørup Syd;Brørup;4. Grindsted;;;;;;;;1
559002;428;375;144;7;22;151;2011;Folding;Brørup;4. Grindsted;;;;;;;;1
559003;677;598;169;13;28;258;2011;Lindknud;Brørup;4. Grindsted;;;;;;;;1
559004;2001;1723;757;36;104;608;2011;Brørup Nord;Brørup;4. Grindsted;;;;;;;;1
561001;6064;4923;1574;116;292;1888;2011;Områdecentret Strandby;Esbjerg;2. Esbjerg;;;;;;;;1
561002;4287;3531;1160;101;207;1262;2011;Esbjerg Rådhus;Esbjerg;2. Esbjerg;.049609242;.569911655;80.69563443;.258594918;350577.1379;357880.3835;1030833;3
561003;2364;1835;981;37;57;378;2011;Skovbo;Esbjerg;2. Esbjerg;.055783429;.344134537;75.78810624000001;.081938834;219414.7029;271060.4936;3731135;3
561004;3541;2904;1403;61;116;735;2011;Rørkjær Skole;Esbjerg;2. Esbjerg;.04893422;.537245015;88.60130719;.412712233;410341.3085;392812.1965;6112655;3
561005;5697;4448;2319;76;123;1061;2011;Bakkeskolen;Esbjerg;2. Esbjerg;.058348171;.520476647;93.48457888;.356338863;334700.8594;361012.4378;563354;3
561006;5287;4423;1900;113;220;1319;2011;Boldesager Skole;Esbjerg;2. Esbjerg;.036101899;.576575219;94.15841584;.335532234;484670.5609;399113.979;640097;3
561007;4147;3375;1698;54;95;767;2011;Østerbycentret;Esbjerg;2. Esbjerg;.055909595;.510684326;97.60995607;.426081322;422777.7377;375441.2369;633568.1899999999;3
561008;1319;1161;328;23;62;497;2011;Skads Skole;Esbjerg;2. Esbjerg;.027834008;.624493927;137.7302632;.8199737190000001;973611.4409000001;563240.6024;758736;3
561010;222;198;40;9;5;110;2011;Forum Skole;Esbjerg;2. Esbjerg;;;;;;;;1
561011;3272;2800;940;62;170;1182;2011;Gjesing Skole;Esbjerg;2. Esbjerg;.030477356;.5424724600000001;114.4309364;.580962235;939107.0766;464991.4396;703734;3
561012;1418;1258;381;26;64;614;2011;Bryndum Skole;Esbjerg;2. Esbjerg;.024309551;.6559263520000001;136.0180818;.8056426330000001;964458.6338;570710.4753000001;3066319;3
561013;384;347;96;4;14;163;2011;Vester Nebel Skole;Esbjerg;2. Esbjerg;;;;;;;;1
561014;186;163;26;0;4;97;2011;Ølufvad Kro;Esbjerg;2. Esbjerg;;;;;;;;1
561015;5673;4923;1858;81;222;1867;2011;Sædding Skole;Esbjerg;2. Esbjerg;.028202278;.551125313;120.6309751;.721797323;844656.5775;509284.9498;728486;3
561016;5061;4520;1215;93;389;2203;2011;Hjerting Skole;Esbjerg;2. Esbjerg;.022372529;.616545265;126.8858831;.660559006;952184.7656;579158.4252000001;1605442;3
561017;850;771;251;7;23;361;2011;Guldager Skole;Esbjerg;2. Esbjerg;.029899135;.641210375;139.1746641;.839388145;785873.2058999999;604589.6317;7971365;3
561018;384;345;94;5;16;166;2011;Kokspang Skole;Esbjerg;2. Esbjerg;;;;;;;;1
561019;242;205;46;7;10;103;2011;Opsneum Skole;Esbjerg;2. Esbjerg;;;;;;;;1
561020;1927;1709;664;38;70;664;2011;Tjæreborg fritidscenter;Esbjerg;2. Esbjerg;.028278981;.6113193890000001;130.5719144;.749706717;811569.9844;534645.9053;8323964.81;3
561021;3216;2542;1221;40;118;624;2011;Ungdomsklubben Askelunden;Esbjerg;2. Esbjerg;.056767006;.503673856;96.34413965;.30074813;351434.5067;375264.2789;600409;3
561022;2676;2305;848;21;113;928;2011;Ådalskolen;Esbjerg;2. Esbjerg;.040081919;.540081919;110.6308266;.453697949;671813.1507;450825.8817;682781;3
561023;3258;2771;1215;63;109;877;2011;Blåbjerggårdskolen;Esbjerg;2. Esbjerg;.037393697;.6018009;104.0752864;.488816148;418722.8762;466847.227;694494;3
561024;2137;1836;683;27;58;680;2011;Sønderrisskolen;Esbjerg;2. Esbjerg;.033684211;.683947368;118.0949106;.525342466;324293.075;537879.9924;7631025;3
563001;2242;0;0;0;0;0;2011;Nordby;Fanø;2. Esbjerg;.025742916;.562543193;122.9711191;.664275466;874423.4804;469046.6244;685877;3
563002;285;0;0;0;0;0;2011;Sønderho;Fanø;2. Esbjerg;.021538462;.4;121.2032086;.684491979;961695.9319;429357.8743;626524;3
565001;8122;6883;2101;223;482;2575;2011;Grindsted;Grindsted;4. Grindsted;;;;;;;;1
565002;1861;1630;682;43;88;556;2011;Sdr. Omme;Grindsted;4. Grindsted;;;;;;;;1
565003;1602;1396;235;36;75;763;2011;Hejnsvig;Grindsted;4. Grindsted;;;;;;;;1
565004;731;650;93;12;33;350;2011;Filskov;Grindsted;4. Grindsted;;;;;;;;1
565005;763;666;123;21;40;335;2011;Stenderup/Kroager;Grindsted;4. Grindsted;;;;;;;;1
567001;653;576;90;19;26;355;2011;Årre;Helle (del af);3. Ribe;;;;;;;;1
567002;1217;1053;215;41;44;525;2011;Agerbæk;Helle (del af);3. Ribe;;;;;;;;1
567003;525;456;50;19;30;293;2011;Fåborg;Helle (del af);3. Ribe;;;;;;;;1
567004;975;877;156;22;51;480;2011;Grimstrup;Helle (del af);3. Ribe;;;;;;;;1
567005;781;721;112;37;48;412;2011;Næsbjerg;Helle (del af);3. Ribe;;;;;;;;1
567006;836;723;110;24;52;386;2011;Starup;Helle (del af);3. Ribe;;;;;;;;1
567007;1063;961;179;29;101;514;2011;Øse;Helle (del af);3. Ribe;;;;;;;;1
569001;2869;0;0;0;0;0;2011;Holsted;Holsted;4. Grindsted;;;;;;;;1
569002;424;0;0;0;0;0;2011;Føvling;Holsted;4. Grindsted;;;;;;;;1
569003;256;0;0;0;0;0;2011;Stenderup;Holsted;4. Grindsted;;;;;;;;1
569004;221;0;0;0;0;0;2011;Tobøl;Holsted;4. Grindsted;;;;;;;;1
569005;958;0;0;0;0;0;2011;Aastrup;Holsted;4. Grindsted;;;;;;;;1
569006;453;0;0;0;0;0;2011;Hovborg;Holsted;4. Grindsted;;;;;;;;1
571001;6940;5867;1602;209;781;1563;2011;Ribe;Ribe;3. Ribe;;;;;;;;1
571002;581;521;113;23;48;215;2011;Farup;Ribe;3. Ribe;;;;;;;;1
571003;218;199;37;3;20;103;2011;Hjortlund;Ribe;3. Ribe;;;;;;;;1
571004;1543;1370;362;39;174;478;2011;Hviding;Ribe;3. Ribe;;;;;;;;1
571005;1366;1214;326;37;164;444;2011;Jernved;Ribe;3. Ribe;;;;;;;;1
571006;207;187;18;1;18;120;2011;Kalvslund;Ribe;3. Ribe;;;;;;;;1
571007;51;41;9;2;3;21;2011;Mandø;Ribe;3. Ribe;;;;;;;;1
571008;174;158;22;5;9;87;2011;Obbekær;Ribe;3. Ribe;;;;;;;;1
571009;474;425;69;11;28;215;2011;Roager;Ribe;3. Ribe;;;;;;;;1
571010;514;450;63;15;24;220;2011;Seem;Ribe;3. Ribe;;;;;;;;1
571011;364;307;53;6;33;142;2011;Spandet;Ribe;3. Ribe;;;;;;;;1
571013;491;447;104;11;51;170;2011;Vilslev;Ribe;3. Ribe;;;;;;;;1
571014;704;652;175;25;78;233;2011;Øster Vedsted;Ribe;3. Ribe;;;;;;;;1
573001;10317;8711;2687;175;754;3379;2011;Varde;Varde;1. Varde;.033340792;.545461326;108.5413429;.497493544;723630.1745;437152.6032;668617;3
573006;665;604;95;16;36;354;2011;Tinghøj;Varde;1. Varde;.018078512;.679752066;146.9476744;.802857143;1150423.365;533655.4425;777548;3
573007;1056;955;262;22;56;442;2011;Alslev;Varde;1. Varde;.02178091;.657911595;141.1465517;.81292517;947774.7556;570344.8752;772744;3
573008;901;829;142;14;62;485;2011;Horne;Varde;1. Varde;.031275386;.610885459;136.6563786;.796714579;1084848.471;479608.7593;685914;3
573009;995;902;197;23;71;450;2011;Janderup;Varde;1. Varde;.026843236;.639226915;141.7254174;.777777778;1051060.933;529730.4778;751595;3
573011;587;543;113;18;48;277;2011;Billum;Varde;1. Varde;;;;;;;;1
573012;842;790;219;9;71;339;2011;Thorstrup;Varde;1. Varde;;;;;;;;1
575001;6774;5766;1967;213;469;1987;2011;Vejenhallen;Vejen;4. Grindsted;.036086113;.565202047;124.2668024;.637322515;574150.6326;450795.8975;681079;3
575002;518;471;120;15;23;220;2011;Læborg;Vejen;4. Grindsted;.041541542;.605605606;135.5858311;.785326087;1004813.924;480768.2255;693627;3
575003;1455;1295;339;55;123;539;2011;Askov Malt;Vejen;4. Grindsted;.033842507;.553331578;124.3886592;.665683962;618073.402;442154.9877;649855;3
575004;1062;940;222;31;55;423;2011;Andst;Vejen;4. Grindsted;.026252019;.625201939;143.5876289;.8123711340000001;884853.7299;498470.4866;6930225;3
575005;1107;993;281;27;62;399;2011;Gesten;Vejen;4. Grindsted;.032520325;.6067997040000001;139.5480226;.746716698;994403.7761;484167.3454;694190;3
575006;1170;1027;264;25;69;446;2011;Bække;Vejen;4. Grindsted;.026359143;.57660626;134.8455598;.674329502;576333.5677;425662.203;655442;3
575007;252;217;40;7;13;117;2011;Veerst;Vejen;4. Grindsted;.029461998;.506120125;122.7269976;.590963855;593327.2565;420167.5341;649784;3
575008;155;127;25;7;4;60;2011;Thorsted;Vejen;4. Grindsted;.025345622;.617511521;144.5704057;.8142857140000001;925524.5259;493236.2311;696374;3
577001;4087;3548;475;137;673;1513;2011;Ølgod;Ølgod;1. Varde;;;;;;;;1
577002;261;219;32;6;19;109;2011;Strellev;Ølgod;1. Varde;;;;;;;;1
577003;1262;1125;198;33;187;511;2011;Tistrup;Ølgod;1. Varde;;;;;;;;1
577004;369;323;60;7;52;125;2011;Gårde;Ølgod;1. Varde;;;;;;;;1
577005;243;223;23;5;27;123;2011;Hodde;Ølgod;1. Varde;;;;;;;;1
577006;1476;1280;221;27;419;343;2011;Ansager;Ølgod;1. Varde;;;;;;;;1
577007;648;591;44;7;190;268;2011;Skovlund;Ølgod;1. Varde;;;;;;;;1
601001;2766;0;0;0;0;0;2011;Ring;Brædstrup (del af);4. Give;;;;;;;;1
601002;519;0;0;0;0;0;2011;Føvling/Tyrsting;Brædstrup (del af);4. Give;;;;;;;;1
601003;710;0;0;0;0;0;2011;Nim/Underup;Brædstrup (del af);4. Give;;;;;;;;1
601004;626;0;0;0;0;0;2011;Grædstrup;Brædstrup (del af);4. Give;;;;;;;;1
601005;684;0;0;0;0;0;2011;Sdr. Vissing;Brædstrup (del af);4. Give;;;;;;;;1
601006;598;0;0;0;0;0;2011;Voerladegård;Brædstrup (del af);4. Give;;;;;;;;1
601007;537;0;0;0;0;0;2011;Tønning/Træden;Brædstrup (del af);4. Give;;;;;;;;1
603001;0;0;0;0;0;0;2011;Brejning;Børkop;1. Fredericia;;;;;;;;1
603002;8249;7155;2598;169;432;2289;2011;Børkop;Børkop;1. Fredericia;;;;;;;;1
603003;0;0;0;0;0;0;2011;Gårslev;Børkop;1. Fredericia;;;;;;;;1
603004;0;0;0;0;0;0;2011;Smidstrup;Børkop;1. Fredericia;;;;;;;;1
605001;1555;1374;290;54;74;613;2011;Bredsten;Egtved (del af);4. Give;;;;;;;;1
605002;2566;2214;403;88;164;1034;2011;Egtved;Egtved (del af);4. Give;;;;;;;;1
605003;687;635;133;39;22;279;2011;Jerlev;Egtved (del af);4. Give;;;;;;;;1
605004;1263;1125;110;47;74;635;2011;Nørup;Egtved (del af);4. Give;;;;;;;;1
605005;1223;1085;183;43;68;498;2011;Randbøl;Egtved (del af);4. Give;;;;;;;;1
605006;1098;979;186;29;77;413;2011;Vester Nebel;Egtved (del af);4. Give;;;;;;;;1
605007;1321;1200;265;44;59;520;2011;Ødsted;Egtved (del af);4. Give;;;;;;;;1
605008;1451;1291;261;60;105;522;2011;Øster Starup;Egtved (del af);4. Give;;;;;;;;1
607001;10614;8862;3413;165;634;2407;2011;Gymnasiet;Fredericia;1. Fredericia;.045589745;.539801057;95.52765296;.458106053;460930.6826;406791.8111;6320895.7;3
607002;1106;1012;257;25;76;441;2011;Bredstrup-Pjedsted;Fredericia;1. Fredericia;.031761006;.616981132;143.1570248;.851729819;1048445.394;581361.9458;765145;3
607003;7224;6527;1779;182;666;2665;2011;Erritsø;Fredericia;1. Fredericia;.0271261;.622329284;130.1748341;.768485467;992010.3941;581809.7608000001;800931;3
607004;572;506;125;13;49;202;2011;Herslev;Fredericia;1. Fredericia;.033454988;.6496350360000001;142.9127726;.793209877;1073139.254;573152.1115;760489;3
607005;3630;3268;868;77;342;1329;2011;Taulov;Fredericia;1. Fredericia;.027239819;.649230769;134.9512082;.736549165;982212.3191;580720.581;817198;3
607006;7240;5821;2284;112;371;1602;2011;Skjoldborgvejens Skole;Fredericia;1. Fredericia;.043466016;.510420578;99.5065269;.301957682;346101.7403;385832.8776;601981;3
607007;1293;1195;336;27;109;525;2011;Bøgeskov;Fredericia;1. Fredericia;.02264631;.617302799;139.1666667;.839634941;1237363.161;617040.1927;838566;3
607008;5817;4445;1438;117;369;1217;2011;Købmagergadens Skole;Fredericia;1. Fredericia;.05555497;.483695223;81.53166812000001;.173432389;193663.4916;322182.9388;391776.3;3
609001;189;177;29;5;8;98;2011;Gangsted;Gedved;6. Horsens;;;;;;;;1
609002;199;175;33;2;9;96;2011;Åes;Gedved;6. Horsens;;;;;;;;1
609003;914;820;223;22;43;370;2011;Søvind;Gedved;6. Horsens;;;;;;;;1
609004;1313;1146;356;21;92;453;2011;Hovedgård;Gedved;6. Horsens;;;;;;;;1
609005;492;453;158;6;23;141;2011;Tvingstrup;Gedved;6. Horsens;;;;;;;;1
609006;357;330;51;14;17;149;2011;Grumstrup;Gedved;6. Horsens;;;;;;;;1
609007;266;252;73;6;12;110;2011;Kattrup;Gedved;6. Horsens;;;;;;;;1
609008;1405;1227;310;30;72;513;2011;Tolstrup/Gedved;Gedved;6. Horsens;;;;;;;;1
609009;301;276;46;9;14;122;2011;Sattrup;Gedved;6. Horsens;;;;;;;;1
609010;1401;1254;275;46;77;529;2011;Østbirk;Gedved;6. Horsens;;;;;;;;1
609011;247;222;41;10;7;112;2011;Vestbirk;Gedved;6. Horsens;;;;;;;;1
609012;261;238;45;9;5;109;2011;Yding;Gedved;6. Horsens;;;;;;;;1
611001;4298;3651;493;88;126;1284;2011;Give;Give (del af);4. Give;;;;;;;;1
611002;1735;1523;220;37;43;549;2011;Thyregod;Give (del af);4. Give;;;;;;;;1
611003;977;841;84;26;35;213;2011;Gadbjerg;Give (del af);4. Give;;;;;;;;1
611004;929;821;99;18;20;377;2011;Givskud;Give (del af);4. Give;;;;;;;;1
611005;864;773;74;21;23;338;2011;Grønbjerg;Give (del af);4. Give;;;;;;;;1
611006;386;362;46;25;16;157;2011;Lindeballe;Give (del af);4. Give;;;;;;;;1
611007;1227;1100;154;35;27;530;2011;Øster Nykirke;Give (del af);4. Give;;;;;;;;1
613001;4891;4339;1449;147;194;1578;2011;Hedensted  St.Dalby;Hedensted;5. Juelsminde;;;;;;;;1
613002;3006;2642;963;137;91;711;2011;Løsning;Hedensted;5. Juelsminde;;;;;;;;1
613003;1495;1368;283;38;29;571;2011;Øster Snede;Hedensted;5. Juelsminde;;;;;;;;1
613004;1100;1005;247;45;42;406;2011;Daugård-Ørum;Hedensted;5. Juelsminde;;;;;;;;1
613005;454;405;78;12;9;148;2011;Korning;Hedensted;5. Juelsminde;;;;;;;;1
613006;1000;904;277;88;48;306;2011;Ølsted;Hedensted;5. Juelsminde;;;;;;;;1
615001;4888;3991;2027;64;224;699;2011;Søndermarkskolen;Horsens;6. Horsens;.071487331;.443731491;77.19926408000001;.206040079;215290.1876;309998.0709;446795;3
615002;4416;3443;1685;81;172;614;2011;Vesthallen;Horsens;6. Horsens;.066795911;.524673951;86.52972612000001;.292596185;177411.5332;336189.8217;513309;3
615003;7335;5828;2160;158;572;1601;2011;Rådhuset;Horsens;6. Horsens;.056357426;.542309387;90.61805163;.207427536;314674.7304;325398.4015;469586;3
615004;138;128;29;3;14;40;2011;Endelave Skole;Horsens;6. Horsens;.026737968;.497326203;132.0652174;.680412371;1620980.795;381883.9091;562152;3
615005;4469;3741;1730;79;272;757;2011;Langmarksskolen/Parkhallen;Horsens;6. Horsens;.058143503;.514013897;86.74156471000001;.308519622;285825.4379;333372.9862;401200.92;3
615006;9149;8217;3254;194;715;2485;2011;Dagnæshallen;Horsens;6. Horsens;.037564488;.602536543;125.2133333;.848772763;882675.8952;532632.7029;734330;3
615007;3680;3345;1323;75;318;980;2011;Torstedhallen;Horsens;6. Horsens;.034801925;.606256942;129.8509934;.879529412;930463.7239;534275.0681;722152;3
615008;1285;1159;341;28;96;482;2011;Hatting Forsamlingshus;Horsens;6. Horsens;.033215235;.643046944;140.1925391;.801426873;873208.9901000001;567625.302;778558;3
615009;1508;1339;371;27;65;584;2011;Vinten Forsamlingshus;Horsens;6. Horsens;.03229082;.615759545;130.7466529;.660223805;918468.6212000001;519236.2688;740115;3
615010;1693;1541;492;41;99;593;2011;Egebjerghallen;Horsens;6. Horsens;.031112738;.635431918;135.2081362;.771616541;1019484.124;548176.3033;775784;3
615011;3949;3709;872;129;507;1590;2011;Stensballehallen;Horsens;6. Horsens;.020897707;.650512278;144.1829117;.805988515;1465093.122;649561.9933;904718;3
615012;1651;1203;661;20;56;160;2011;Sundtoppen;Horsens;6. Horsens;.03137281;.6558223520000001;141.0557028;.835421882;1127521.88;612132.1683;7040043.49;3
615013;376;329;106;11;31;126;2011;Mølledamsskolen/Sejet Gamle Skole;Horsens;6. Horsens;.03200431;.536422414;120.4078341;.594977169;880127.5066;431264.2398;655304;3
617001;2698;0;0;0;0;0;2011;Jelling;Jelling;3. Vejle;;;;;;;;1
617002;842;0;0;0;0;0;2011;Hvejsel;Jelling;3. Vejle;;;;;;;;1
617005;548;0;0;0;0;0;2011;Kollerup-Vindelev;Jelling;3. Vejle;;;;;;;;1
619001;2244;1946;470;37;252;866;2011;Juelsminde;Juelsminde;5. Juelsminde;;;;;;;;1
619002;530;484;116;7;33;241;2011;As;Juelsminde;5. Juelsminde;;;;;;;;1
619003;861;766;219;21;69;326;2011;Klakring;Juelsminde;5. Juelsminde;;;;;;;;1
619004;1322;1203;326;31;68;516;2011;Barrit;Juelsminde;5. Juelsminde;;;;;;;;1
619005;1074;955;245;37;67;372;2011;Bjerre;Juelsminde;5. Juelsminde;;;;;;;;1
619006;1354;1213;317;19;82;581;2011;Hornsyld;Juelsminde;5. Juelsminde;;;;;;;;1
619007;1272;1145;212;31;61;565;2011;Stouby;Juelsminde;5. Juelsminde;;;;;;;;1
619008;1248;1095;277;18;80;465;2011;Rårup;Juelsminde;5. Juelsminde;;;;;;;;1
619009;1666;1515;358;42;158;650;2011;Glud;Juelsminde;5. Juelsminde;;;;;;;;1
619010;91;86;16;4;14;32;2011;Hjarnø;Juelsminde;5. Juelsminde;;;;;;;;1
621001;5836;4630;1032;257;467;1566;2011;Parkhallen;Kolding;2. Kolding;.043365839;.601359338;88.37136929;.298200514;523697.1946;396943.409;6010615;3
621002;6578;5330;1585;207;375;1464;2011;KFUM-hallen;Kolding;2. Kolding;.062660786;.514332966;83.10036495999999;.250909091;254210.2826;332248.175;524527;3
621003;7764;6404;1918;203;534;2009;2011;Købmandsskolen;Kolding;2. Kolding;.044421811;.555781887;102.0843373;.345797599;436497.7875;418815.7169;651595;3
621004;4150;3194;1158;117;150;703;2011;Dyrehaveskolen;Kolding;2. Kolding;.024215984;.634294385;130.2499247;.622235505;1167574.995;607962.8626;8696045;3
621005;4608;4177;758;192;652;1771;2011;Lyshøjskolen;Kolding;2. Kolding;.026824818;.630291971;129.7719061;.765871229;1015453.116;568397.1884;810615;3
621006;572;524;113;26;33;217;2011;Eltang Centralskole;Kolding;2. Kolding;.028612598;.665500206;136.2334437;.769314472;922652.8676;560798.2111;766568;3
621007;1691;1505;321;44;107;660;2011;Almind-Viuf-hallen;Kolding;2. Kolding;.037389531;.625594833;129.7547974;.702633815;790612.1061;520750.3379;738881;3
