"ValgId";"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"Boligstørrelse_Antal boliger_000-039";"Boligstørrelse_Antal boliger_040-079";"Boligstørrelse_Antal boliger_080-119";"Boligstørrelse_Antal boliger_120-159";"Boligstørrelse_Antal boliger_160-199";"Boligstørrelse_Antal boliger_200-";"Boligstørrelse_Antal boliger_Ingen BBR";"Boligstørrelse_Antal personer_000-039";"Boligstørrelse_Antal personer_040-079";"Boligstørrelse_Antal personer_080-119";"Boligstørrelse_Antal personer_120-159";"Boligstørrelse_Antal personer_160-199";"Boligstørrelse_Antal personer_200-";"Boligstørrelse_Antal personer_Ingen BBR";"Boligtype_Antal boliger_01. Stuehuse og parcelhuse";"Boligtype_Antal boliger_02. Række- og kædehuse";"Boligtype_Antal boliger_03. Flerfamiliehuse";"Boligtype_Antal boliger_04. Kollegier";"Boligtype_Antal boliger_05. Sommerhuse";"Boligtype_Antal boliger_06. Øvrige boliger";"Boligtype_Antal boliger_07. Ingen BBR-oplysninger";"Boligtype_Antal personer_01. Stuehuse og parcelhuse";"Boligtype_Antal personer_02. Række- og kædehuse";"Boligtype_Antal personer_03. Flerfamiliehuse";"Boligtype_Antal personer_04. Kollegier";"Boligtype_Antal personer_05. Sommerhuse";"Boligtype_Antal personer_06. Øvrige boliger";"Boligtype_Antal personer_07. Ingen BBR-oplysninger";"Ejerforhold_Antal boliger_01. Ejerbolig";"Ejerforhold_Antal boliger_02. Andelsbolig";"Ejerforhold_Antal boliger_03. Almennyttig bolig";"Ejerforhold_Antal boliger_04. Lejer i offentligt ejet";"Ejerforhold_Antal boliger_05. Privat lejerbolig";"Ejerforhold_Antal boliger_06. Øvrige beboede boliger";"Ejerforhold_Antal boliger_07. Ingen BBR-oplysninger";"Ejerforhold_Antal personer_01. Ejerbolig";"Ejerforhold_Antal personer_02. Andelsbolig";"Ejerforhold_Antal personer_03. Almennyttig bolig";"Ejerforhold_Antal personer_04. Lejer i offentligt ejet";"Ejerforhold_Antal personer_05. Privat lejerbolig";"Ejerforhold_Antal personer_06. Øvrige beboede boliger";"Ejerforhold_Antal personer_07. Ingen BBR-oplysninger"
"195";"101001";"101001";"6";"2";"1";"370";"3991";"1911";"534";"55";"11";"2";"408";"5904";"4046";"1558";"165";"54";"3";"14";"355";"6412";"79";"-";"12";"2";"36";"1106";"10866";"85";"-";"42";"3";"1211";"2358";"1299";"7";"1457";"540";"2";"2572";"4018";"2163";"28";"2527";"827";"3"
"195";"101002";"101002";"6";"2";"1";"102";"2103";"817";"81";"29";"19";"-";"139";"3104";"1818";"208";"90";"53";"-";"129";"392";"2530";"88";"11";"1";"-";"365";"855";"4056";"104";"31";"1";"-";"271";"533";"2102";"4";"201";"40";"-";"631";"849";"3485";"9";"358";"80";"-"
"195";"101003";"101003";"6";"2";"1";"971";"7036";"4116";"329";"169";"38";"93";"1039";"10146";"10065";"878";"561";"124";"93";"7";"109";"12308";"228";"-";"7";"93";"22";"391";"22138";"242";"-";"20";"93";"1361";"4630";"3073";"2";"2835";"758";"93";"2562";"8175";"6798";"5";"4012";"1261";"93"
"195";"101004";"101004";"1";"1";"1";"216";"2289";"2078";"317";"140";"61";"42";"302";"3329";"4347";"728";"331";"982";"116";"7";"33";"4900";"149";"-";"12";"42";"18";"79";"9628";"240";"-";"54";"116";"1097";"1468";"678";"4";"1043";"811";"42";"1962";"2740";"1513";"844";"1745";"1215";"116"
"195";"101005";"101005";"1";"1";"1";"1160";"613";"624";"221";"44";"13";"6";"1338";"1160";"1605";"612";"149";"212";"43";"925";"248";"614";"862";"20";"6";"6";"2278";"694";"931";"964";"36";"173";"43";"1005";"-";"79";"7";"1410";"174";"6";"2466";"-";"168";"177";"1784";"481";"43"
"195";"101006";"101006";"1";"1";"1";"826";"4536";"2606";"370";"83";"15";"6";"890";"6977";"5944";"874";"221";"192";"35";"4";"33";"7891";"490";"1";"17";"6";"11";"84";"14246";"568";"1";"188";"35";"741";"3055";"1842";"33";"2091";"674";"6";"1268";"5120";"3924";"166";"3194";"1426";"35"
"195";"101007";"101007";"1";"1";"1";"81";"2786";"1199";"352";"30";"3";"7";"119";"4143";"2490";"856";"76";"8";"15";"1";"-";"4370";"77";"-";"3";"7";"2";"-";"7566";"113";"-";"11";"15";"301";"2898";"-";"78";"672";"502";"7";"538";"5022";"-";"115";"1191";"826";"15"
"195";"101008";"101008";"2";"1";"1";"272";"2027";"1763";"747";"358";"240";"11";"354";"2985";"3347";"1686";"811";"696";"3600";"3";"3";"5282";"79";"-";"40";"11";"7";"7";"9654";"115";"-";"96";"3600";"794";"1901";"46";"35";"2016";"615";"11";"1395";"3564";"100";"66";"3698";"1056";"3600"
"195";"101009";"101009";"2";"1";"1";"492";"1877";"1274";"572";"339";"317";"3";"732";"2724";"2421";"1252";"780";"828";"7";"2";"48";"4784";"13";"-";"24";"3";"2";"116";"8524";"16";"-";"79";"7";"639";"1176";"397";"726";"1302";"631";"3";"1091";"2162";"637";"1288";"2539";"1020";"7"
"195";"101010";"101010";"2";"1";"1";"389";"1893";"1674";"576";"264";"194";"1";"440";"2643";"2971";"1278";"598";"497";"1";"4";"6";"4639";"311";"1";"29";"1";"7";"13";"8009";"344";"2";"52";"1";"868";"909";"280";"35";"2183";"715";"1";"1582";"1684";"384";"70";"3558";"1149";"1"
"195";"101011";"101011";"3";"1";"1";"135";"4596";"1199";"354";"68";"15";"-";"161";"6855";"2726";"1046";"227";"45";"-";"587";"139";"5631";"-";"-";"10";"-";"1710";"372";"8959";"-";"-";"19";"-";"1782";"2901";"565";"1";"613";"505";"-";"3750";"4602";"926";"2";"1032";"748";"-"
"195";"101012";"101012";"3";"1";"1";"139";"1415";"779";"345";"98";"33";"-";"163";"2155";"2022";"997";"337";"128";"-";"879";"292";"1624";"-";"3";"11";"-";"2512";"704";"2561";"-";"8";"17";"-";"1409";"425";"305";"8";"451";"211";"-";"3529";"685";"529";"13";"763";"283";"-"
"195";"101013";"101013";"3";"1";"1";"771";"4548";"3302";"635";"190";"79";"4";"842";"6853";"8201";"1821";"602";"325";"4";"1490";"471";"7375";"158";"11";"20";"4";"3898";"1534";"12948";"186";"18";"60";"4";"2434";"1875";"3144";"177";"1305";"590";"4";"5758";"3225";"6158";"211";"2089";"1203";"4"
"195";"101014";"101014";"4";"1";"1";"177";"2093";"1811";"502";"139";"35";"1";"243";"3439";"4946";"1202";"387";"122";"2";"1";"-";"4739";"-";"-";"17";"1";"1";"-";"10270";"-";"-";"68";"2";"386";"1391";"1021";"157";"1020";"782";"1";"741";"2679";"2930";"169";"1811";"2009";"2"
"195";"101015";"101015";"4";"1";"1";"251";"1553";"717";"211";"90";"40";"1";"271";"2125";"1557";"568";"218";"122";"1";"-";"-";"2717";"139";"-";"6";"1";"-";"-";"4706";"146";"-";"9";"1";"108";"1076";"222";"3";"1266";"187";"1";"191";"2051";"348";"15";"1880";"376";"1"
"195";"101016";"101016";"4";"1";"1";"207";"1780";"1180";"235";"132";"46";"1";"227";"2559";"2522";"601";"400";"143";"1";"1";"2";"3545";"-";"1";"31";"1";"2";"3";"6392";"-";"1";"54";"1";"297";"1239";"270";"399";"1183";"192";"1";"594";"2391";"558";"441";"2136";"332";"1"
"195";"101017";"101017";"7";"2";"1";"287";"2530";"2793";"1007";"458";"254";"-";"429";"3551";"5380";"2421";"1232";"844";"-";"17";"7";"7171";"116";"-";"18";"-";"63";"14";"13539";"118";"-";"123";"-";"1321";"2974";"535";"2";"1982";"515";"-";"2847";"5609";"937";"8";"3443";"1013";"-"
"195";"101018";"101018";"7";"2";"1";"35";"774";"735";"726";"256";"319";"-";"49";"1128";"1433";"1840";"640";"834";"-";"3";"422";"2415";"1";"-";"4";"-";"7";"1168";"4688";"53";"-";"8";"-";"878";"611";"60";"1";"1117";"178";"-";"2152";"1163";"121";"1";"2125";"362";"-"
"195";"101019";"101019";"8";"2";"1";"149";"2368";"1819";"690";"143";"26";"-";"160";"3582";"4603";"2085";"466";"89";"-";"1699";"686";"2799";"2";"-";"9";"-";"4760";"1751";"4450";"9";"-";"15";"-";"2151";"686";"1820";"4";"467";"67";"-";"5880";"1211";"3011";"15";"765";"103";"-"
"195";"101020";"101020";"8";"2";"1";"321";"1030";"1379";"1";"1";"2";"-";"359";"1898";"4162";"5";"1";"8";"-";"-";"43";"2416";"274";"-";"1";"-";"-";"116";"5999";"312";"-";"6";"-";"-";"-";"2732";"1";"1";"-";"-";"-";"-";"6430";"2";"1";"-";"-"
"195";"101021";"101021";"8";"2";"1";"21";"1323";"1093";"337";"81";"19";"1";"28";"1955";"2620";"1047";"277";"81";"7";"698";"173";"2001";"-";"-";"2";"1";"2066";"435";"3504";"-";"-";"3";"7";"1037";"370";"1152";"1";"203";"111";"1";"2809";"668";"2023";"4";"361";"143";"7"
"195";"101022";"101022";"8";"2";"1";"743";"2591";"1284";"173";"72";"18";"-";"802";"4155";"3245";"473";"220";"56";"-";"555";"138";"4104";"67";"5";"12";"-";"1451";"339";"7061";"73";"7";"20";"-";"1043";"864";"1900";"634";"254";"186";"-";"2426";"1503";"3646";"682";"398";"296";"-"
"195";"101023";"101023";"14";"3";"1";"31";"2788";"1230";"446";"123";"38";"4";"35";"4279";"3257";"1368";"436";"171";"8";"680";"254";"3718";"-";"-";"4";"4";"2060";"890";"6583";"-";"-";"13";"8";"1455";"1460";"996";"3";"601";"141";"4";"3667";"2362";"2237";"4";"1057";"219";"8"
"195";"101024";"101024";"14";"3";"1";"108";"2270";"923";"104";"14";"-";"-";"118";"3335";"2105";"280";"44";"-";"-";"26";"102";"3289";"-";"-";"2";"-";"79";"275";"5524";"-";"-";"4";"-";"586";"1116";"302";"2";"1096";"317";"-";"988";"1891";"654";"5";"1710";"634";"-"
"195";"101025";"101025";"14";"3";"1";"173";"2420";"674";"208";"57";"7";"-";"193";"3900";"1715";"622";"186";"35";"-";"571";"144";"2808";"11";"-";"5";"-";"1615";"391";"4615";"22";"-";"8";"-";"1082";"108";"1684";"75";"447";"143";"-";"2622";"165";"2905";"76";"680";"203";"-"
"195";"101026";"101026";"14";"3";"1";"167";"2728";"558";"124";"78";"6";"4";"182";"4239";"1225";"331";"256";"26";"5";"216";"107";"3337";"-";"-";"1";"4";"628";"262";"5366";"-";"-";"3";"5";"526";"1633";"504";"1";"831";"166";"4";"1252";"2663";"933";"2";"1196";"213";"5"
"195";"101027";"101027";"14";"3";"1";"470";"2218";"858";"117";"32";"4";"-";"498";"3395";"2283";"365";"110";"9";"-";"301";"290";"3090";"18";"-";"-";"-";"880";"730";"5031";"19";"-";"-";"-";"622";"1265";"1241";"173";"269";"129";"-";"1529";"1978";"2396";"190";"381";"186";"-"
"195";"101028";"101028";"5";"1";"1";"819";"7701";"2056";"330";"83";"27";"2";"915";"12231";"4580";"814";"255";"93";"2";"14";"19";"9866";"1097";"-";"20";"2";"50";"65";"17090";"1630";"-";"53";"2";"1538";"4146";"1489";"120";"2513";"1210";"2";"2607";"6948";"2845";"193";"3962";"2333";"2"
"195";"101029";"101029";"5";"1";"1";"472";"4930";"1654";"288";"65";"21";"3";"556";"7335";"3924";"886";"219";"71";"5";"299";"115";"6835";"165";"15";"1";"3";"903";"303";"11542";"203";"39";"1";"5";"1614";"2474";"1266";"1";"1074";"1001";"3";"3390";"3986";"2474";"5";"1784";"1352";"5"
"195";"101030";"101030";"9";"2";"1";"231";"5154";"3027";"959";"359";"157";"17";"255";"7295";"6231";"2314";"997";"492";"36";"3";"45";"9822";"1";"1";"15";"17";"8";"109";"17439";"3";"1";"24";"36";"1548";"3609";"1089";"10";"2123";"1508";"17";"2916";"6484";"1738";"20";"3750";"2676";"36"
"195";"101031";"101031";"9";"2";"1";"169";"2042";"1097";"362";"230";"231";"2";"278";"2853";"2113";"811";"528";"774";"3";"207";"78";"3821";"5";"-";"20";"2";"665";"220";"6351";"5";"-";"116";"3";"981";"1501";"525";"140";"703";"281";"2";"1972";"2518";"906";"275";"1216";"470";"3"
"195";"101032";"101032";"10";"2";"1";"1096";"3082";"1167";"164";"26";"6";"2";"1192";"4961";"2818";"462";"71";"27";"8";"1";"1";"4555";"979";"-";"5";"2";"2";"2";"8464";"1052";"-";"11";"8";"69";"2514";"1160";"402";"1070";"326";"2";"128";"4468";"2206";"430";"1443";"856";"8"
"195";"101033";"101033";"10";"2";"1";"343";"4547";"2092";"145";"38";"5";"47";"408";"6884";"6003";"355";"121";"15";"78";"-";"3";"7162";"-";"-";"5";"47";"-";"8";"13768";"-";"-";"10";"78";"923";"2549";"1375";"19";"1244";"1060";"47";"1514";"4383";"4008";"19";"1937";"1925";"78"
"195";"101034";"101034";"10";"2";"1";"178";"1942";"443";"63";"9";"-";"-";"199";"2496";"968";"184";"22";"-";"-";"-";"-";"2635";"-";"-";"-";"-";"-";"-";"3869";"-";"-";"-";"-";"274";"433";"314";"490";"860";"264";"-";"436";"773";"447";"510";"1256";"447";"-"
"195";"101035";"101035";"11";"2";"1";"192";"5523";"1682";"188";"36";"13";"2";"244";"8339";"3818";"478";"118";"43";"2";"2";"-";"7623";"-";"-";"9";"2";"4";"-";"13010";"-";"-";"26";"2";"740";"3863";"1018";"-";"1132";"881";"2";"1213";"6628";"1974";"-";"1722";"1503";"2"
"195";"101036";"101036";"11";"2";"1";"241";"6293";"1088";"137";"10";"44";"1";"268";"9713";"2447";"371";"33";"157";"2";"8";"-";"7749";"42";"-";"14";"1";"17";"-";"12792";"48";"-";"132";"2";"613";"3025";"2816";"-";"1023";"336";"1";"988";"5108";"4717";"-";"1655";"521";"2"
"195";"101037";"101037";"11";"2";"1";"101";"2450";"1038";"165";"18";"3";"-";"132";"3788";"2262";"459";"45";"24";"-";"2";"-";"3769";"-";"-";"4";"-";"10";"-";"6682";"-";"-";"18";"-";"155";"2692";"292";"-";"514";"122";"-";"310";"4958";"412";"-";"845";"185";"-"
"195";"101038";"101038";"11";"2";"1";"30";"270";"666";"202";"17";"5";"-";"35";"386";"1555";"512";"56";"15";"-";"206";"470";"514";"-";"-";"-";"-";"543";"1138";"878";"-";"-";"-";"-";"107";"778";"232";"4";"69";"-";"-";"307";"1632";"456";"9";"155";"-";"-"
"195";"101039";"101039";"15";"3";"1";"178";"2696";"1370";"220";"34";"16";"2";"304";"4307";"3241";"585";"116";"72";"4";"-";"-";"4503";"-";"-";"11";"2";"-";"-";"8516";"-";"-";"109";"4";"429";"2270";"535";"2";"880";"398";"2";"821";"4123";"1371";"4";"1654";"652";"4"
"195";"101040";"101040";"15";"3";"1";"81";"2251";"1924";"490";"146";"87";"1";"97";"3408";"4100";"1225";"391";"572";"2";"-";"-";"4935";"13";"1";"30";"1";"-";"-";"9680";"17";"2";"94";"2";"372";"2718";"115";"292";"1139";"343";"1";"743";"5133";"249";"485";"2453";"730";"2"
"195";"101041";"101041";"15";"3";"1";"181";"3169";"1536";"248";"76";"21";"-";"212";"4918";"3228";"668";"238";"66";"-";"1";"-";"5215";"-";"-";"15";"-";"3";"-";"9304";"-";"-";"23";"-";"573";"3326";"89";"17";"867";"359";"-";"949";"6071";"201";"45";"1481";"583";"-"
"195";"101042";"101042";"16";"3";"1";"355";"2131";"58";"3";"-";"2";"-";"386";"3306";"126";"7";"-";"6";"-";"1";"-";"2256";"292";"-";"-";"-";"4";"-";"3514";"313";"-";"-";"-";"200";"431";"932";"5";"611";"370";"-";"311";"768";"1382";"11";"916";"443";"-"
"195";"101043";"101043";"16";"3";"1";"117";"2012";"1100";"406";"38";"18";"20";"126";"3205";"2452";"1213";"128";"75";"83";"2";"229";"3456";"-";"-";"4";"20";"6";"672";"6512";"-";"-";"9";"83";"280";"2346";"193";"127";"491";"254";"20";"718";"4440";"431";"245";"884";"481";"83"
"195";"101044";"101044";"16";"3";"1";"273";"5456";"1063";"66";"2";"1";"47";"337";"8237";"2677";"187";"6";"19";"132";"370";"8";"6471";"-";"7";"5";"47";"830";"8";"10587";"-";"10";"28";"132";"1149";"1552";"3280";"11";"292";"577";"47";"2083";"2289";"5806";"17";"514";"754";"132"
"195";"101045";"101045";"16";"3";"1";"285";"1160";"1164";"188";"44";"22";"2";"299";"1755";"2901";"565";"139";"76";"2";"249";"74";"2357";"37";"2";"144";"2";"700";"193";"4648";"41";"2";"151";"2";"532";"904";"976";"31";"350";"70";"2";"1291";"1626";"2121";"38";"527";"132";"2"
"195";"101046";"101046";"16";"3";"1";"33";"1339";"681";"87";"41";"46";"2";"38";"1977";"1278";"224";"121";"162";"3";"53";"3";"2162";"-";"3";"6";"2";"183";"8";"3596";"-";"4";"9";"3";"568";"676";"159";"-";"639";"185";"2";"1106";"1109";"225";"-";"1078";"282";"3"
"195";"101047";"101047";"12";"2";"1";"504";"10582";"1297";"99";"4";"9";"4";"562";"16359";"3231";"286";"10";"249";"10";"28";"4";"12445";"8";"-";"10";"4";"85";"9";"20338";"62";"-";"203";"10";"922";"4571";"4105";"61";"1988";"848";"4";"1630";"7544";"7143";"62";"2962";"1356";"10"
"195";"101048";"101048";"12";"2";"1";"401";"1753";"651";"310";"76";"24";"2";"429";"2578";"1592";"907";"232";"106";"6";"494";"225";"2400";"91";"-";"5";"2";"1425";"546";"3749";"93";"-";"31";"6";"807";"397";"982";"5";"986";"38";"2";"2083";"699";"1691";"30";"1280";"61";"6"
"195";"101049";"101049";"13";"2";"1";"81";"1344";"802";"374";"80";"26";"-";"85";"1981";"2052";"1149";"277";"98";"-";"762";"260";"1678";"-";"-";"7";"-";"2259";"706";"2665";"-";"-";"12";"-";"1271";"315";"196";"2";"812";"111";"-";"3286";"456";"526";"6";"1200";"168";"-"
"195";"101050";"101050";"13";"2";"1";"65";"1975";"1276";"223";"71";"12";"1";"82";"2881";"2936";"673";"204";"49";"1";"318";"14";"3280";"-";"1";"9";"1";"938";"46";"5815";"-";"1";"25";"1";"857";"870";"1422";"2";"310";"161";"1";"1931";"1464";"2661";"17";"507";"245";"1"
"195";"101051";"101051";"13";"2";"1";"73";"1678";"519";"158";"48";"19";"-";"86";"2393";"1181";"442";"151";"81";"-";"176";"82";"2233";"-";"-";"4";"-";"528";"226";"3557";"-";"-";"23";"-";"771";"519";"223";"3";"747";"232";"-";"1667";"814";"402";"20";"1110";"321";"-"
"195";"101052";"101052";"13";"2";"1";"93";"2500";"532";"232";"54";"14";"1";"104";"3392";"1231";"698";"203";"53";"1";"368";"51";"3004";"-";"-";"2";"1";"1129";"126";"4424";"-";"-";"2";"1";"790";"1130";"356";"2";"938";"209";"1";"1888";"1686";"508";"4";"1325";"270";"1"
"195";"101053";"101053";"13";"2";"1";"13";"1057";"1055";"446";"131";"31";"2";"24";"1667";"2743";"1340";"495";"110";"10";"980";"120";"1624";"-";"-";"9";"2";"2894";"306";"3153";"-";"-";"26";"10";"1608";"507";"88";"1";"407";"122";"2";"4300";"848";"290";"2";"733";"206";"10"
"195";"101054";"101054";"13";"2";"1";"277";"5288";"1685";"498";"148";"68";"4";"305";"7428";"4070";"1437";"464";"238";"5";"877";"349";"6729";"-";"-";"9";"4";"2475";"886";"10554";"-";"-";"27";"5";"2431";"1667";"1483";"1";"1914";"468";"4";"5325";"2529";"2676";"11";"2720";"681";"5"
"195";"147001";"147001";"17";"3";"1";"89";"1288";"2181";"984";"449";"286";"6";"124";"1801";"4411";"2281";"1175";"898";"12";"69";"6";"5168";"1";"-";"33";"6";"222";"20";"10297";"20";"-";"131";"12";"1274";"1586";"581";"3";"1379";"454";"6";"2773";"3255";"1079";"41";"2665";"877";"12"
"195";"147002";"147002";"17";"3";"1";"81";"1325";"2475";"1012";"419";"186";"10";"110";"1789";"4614";"2274";"1054";"647";"51";"36";"2";"5426";"2";"-";"32";"10";"153";"5";"10202";"32";"-";"96";"51";"1751";"1515";"266";"7";"1588";"371";"10";"3436";"2845";"531";"27";"3010";"639";"51"
"195";"147003";"147003";"18";"3";"1";"376";"3647";"2324";"335";"110";"100";"1";"422";"5484";"4640";"870";"303";"465";"8";"213";"126";"6447";"96";"-";"10";"1";"645";"352";"10911";"113";"-";"163";"8";"1141";"741";"1946";"455";"1662";"947";"1";"2368";"1193";"3066";"865";"2869";"1823";"8"
"195";"147004";"147004";"18";"3";"1";"115";"2969";"2037";"693";"185";"133";"6";"126";"3931";"3919";"1554";"510";"748";"9";"262";"48";"5761";"18";"-";"43";"6";"749";"157";"9440";"43";"-";"399";"9";"1304";"1082";"718";"2";"2006";"1020";"6";"2744";"1903";"1461";"78";"3168";"1434";"9"
"195";"147005";"147005";"18";"3";"1";"44";"2848";"2280";"519";"102";"104";"16";"56";"4145";"4625";"1264";"281";"671";"523";"125";"68";"5634";"53";"-";"17";"16";"430";"179";"10014";"194";"-";"225";"523";"1161";"1312";"927";"208";"1397";"892";"16";"2396";"2216";"1839";"347";"2625";"1619";"523"
"195";"147006";"147006";"18";"3";"1";"24";"3937";"1696";"133";"15";"6";"2";"33";"5944";"3253";"379";"43";"10";"4";"1";"-";"5806";"-";"-";"4";"2";"1";"-";"9653";"-";"-";"8";"4";"1143";"2801";"426";"35";"977";"429";"2";"1926";"4777";"664";"51";"1579";"665";"4"
"195";"147007";"147007";"19";"3";"1";"127";"2855";"3106";"950";"286";"159";"7";"175";"4085";"5737";"2290";"722";"586";"12";"47";"2";"7368";"2";"-";"64";"7";"163";"6";"13143";"111";"-";"172";"12";"1227";"2835";"281";"48";"2587";"505";"7";"2516";"5289";"398";"158";"4400";"834";"12"
"195";"147008";"147008";"19";"3";"1";"20";"3051";"2881";"512";"211";"156";"38";"27";"4463";"5805";"1337";"639";"507";"40";"221";"271";"6329";"2";"-";"8";"38";"698";"792";"11241";"2";"-";"45";"40";"2097";"1687";"686";"12";"1473";"876";"38";"4493";"2841";"1579";"65";"2380";"1420";"40"
"195";"151001";"151001";"22";"4";"2";"210";"435";"1701";"340";"66";"4";"1";"245";"546";"3908";"910";"195";"79";"1";"591";"3";"2157";"-";"2";"3";"1";"1568";"8";"4223";"-";"2";"82";"1";"535";"-";"2177";"4";"17";"23";"1";"1459";"-";"4283";"84";"31";"26";"1"
"195";"151002";"151002";"22";"4";"2";"169";"2211";"1765";"265";"69";"18";"3";"187";"3220";"3806";"680";"213";"63";"106";"578";"115";"3798";"-";"-";"6";"3";"1495";"221";"6427";"-";"-";"26";"106";"861";"102";"3146";"146";"77";"165";"3";"1929";"137";"5518";"191";"157";"237";"106"
"195";"151003";"151003";"22";"4";"2";"-";"175";"713";"399";"96";"31";"-";"-";"221";"2046";"1073";"264";"109";"-";"637";"759";"13";"-";"2";"3";"-";"1710";"1956";"26";"-";"5";"16";"-";"655";"-";"737";"1";"20";"1";"-";"1764";"-";"1892";"7";"46";"4";"-"
"195";"151004";"151004";"22";"4";"2";"16";"424";"1231";"151";"31";"5";"-";"20";"505";"3219";"478";"95";"18";"-";"206";"516";"1131";"-";"-";"5";"-";"586";"1518";"2222";"-";"-";"9";"-";"211";"-";"1629";"2";"16";"-";"-";"593";"-";"3694";"3";"45";"-";"-"
"195";"151005";"151005";"22";"4";"2";"19";"178";"735";"792";"161";"16";"2";"19";"270";"1800";"2246";"493";"79";"7";"1436";"305";"151";"-";"1";"8";"2";"3890";"753";"212";"-";"1";"51";"7";"1725";"112";"-";"3";"59";"2";"2";"4598";"148";"-";"27";"129";"5";"7"
"195";"151006";"151006";"22";"4";"2";"29";"1268";"1574";"7";"-";"-";"-";"31";"1955";"3323";"25";"-";"-";"-";"-";"30";"2848";"-";"-";"-";"-";"-";"38";"5296";"-";"-";"-";"-";"-";"-";"2809";"-";"2";"67";"-";"-";"-";"5258";"-";"5";"71";"-"
"195";"151007";"151007";"22";"4";"2";"80";"128";"381";"237";"56";"7";"1";"85";"196";"932";"659";"194";"18";"5";"650";"72";"39";"94";"-";"34";"1";"1751";"134";"52";"110";"-";"37";"5";"658";"35";"108";"32";"25";"31";"1";"1758";"58";"141";"32";"53";"42";"5"
"195";"151008";"151008";"22";"4";"2";"95";"400";"756";"541";"133";"25";"-";"104";"571";"1838";"1605";"436";"109";"-";"850";"408";"687";"-";"-";"5";"-";"2500";"956";"1186";"-";"-";"21";"-";"1096";"114";"671";"2";"62";"5";"-";"3100";"252";"1146";"11";"144";"10";"-"
"195";"151009";"151009";"22";"4";"2";"50";"424";"730";"513";"196";"41";"-";"53";"530";"1699";"1420";"566";"141";"-";"928";"460";"556";"-";"-";"10";"-";"2533";"950";"904";"-";"-";"22";"-";"1080";"107";"629";"3";"76";"59";"-";"2881";"214";"1076";"13";"133";"92";"-"
"195";"151010";"151010";"22";"4";"2";"35";"191";"619";"237";"97";"13";"-";"37";"257";"1808";"663";"334";"44";"-";"440";"518";"227";"-";"-";"7";"-";"1282";"1471";"380";"-";"-";"10";"-";"458";"163";"498";"1";"71";"1";"-";"1347";"364";"1296";"1";"133";"2";"-"
"195";"153001";"153001";"26";"4";"2";"1";"457";"799";"474";"110";"24";"1";"1";"693";"1871";"1285";"347";"89";"3";"1181";"285";"395";"-";"-";"4";"1";"3065";"635";"581";"-";"-";"5";"3";"1363";"24";"447";"-";"29";"2";"1";"3448";"49";"711";"-";"73";"5";"3"
"195";"153002";"153002";"26";"4";"2";"59";"1398";"552";"195";"40";"10";"6";"61";"2166";"1253";"532";"129";"40";"143";"309";"340";"1572";"14";"-";"19";"6";"807";"657";"2671";"15";"-";"31";"143";"556";"-";"1399";"162";"97";"40";"6";"1274";"-";"2443";"185";"217";"62";"143"
"195";"153003";"153003";"26";"4";"2";"55";"918";"793";"233";"44";"10";"-";"56";"1373";"1836";"615";"155";"114";"-";"158";"315";"1573";"-";"-";"7";"-";"430";"764";"2853";"-";"-";"102";"-";"360";"174";"1481";"34";"3";"1";"-";"946";"308";"2752";"131";"8";"4";"-"
"195";"153004";"153004";"26";"4";"2";"4";"799";"847";"13";"2";"-";"-";"4";"1087";"1745";"26";"7";"-";"-";"27";"-";"1638";"-";"-";"-";"-";"51";"-";"2818";"-";"-";"-";"-";"21";"-";"1599";"40";"5";"-";"-";"39";"-";"2777";"43";"10";"-";"-"
"195";"153005";"153005";"26";"4";"2";"4";"634";"1157";"327";"43";"18";"-";"4";"928";"2763";"863";"112";"49";"-";"426";"611";"1142";"-";"-";"4";"-";"1050";"1321";"2337";"-";"-";"11";"-";"698";"-";"1447";"10";"25";"3";"-";"1706";"-";"2921";"15";"69";"8";"-"
"195";"153006";"153006";"26";"4";"2";"65";"649";"1230";"660";"80";"31";"8";"70";"936";"3266";"2122";"318";"128";"60";"569";"133";"2008";"1";"-";"4";"8";"1714";"412";"4679";"4";"-";"31";"60";"599";"-";"2077";"-";"39";"-";"8";"1777";"-";"4936";"-";"127";"-";"60"
"195";"153007";"153007";"26";"4";"2";"51";"380";"1547";"676";"108";"34";"-";"55";"459";"4133";"2189";"327";"100";"-";"629";"767";"1392";"-";"-";"8";"-";"1660";"1871";"3717";"-";"-";"15";"-";"1058";"-";"1616";"57";"27";"38";"-";"2754";"-";"4344";"67";"56";"42";"-"
"195";"155001";"155001";"27";"4";"2";"43";"343";"474";"624";"292";"96";"1";"66";"490";"1002";"1580";"843";"349";"1";"1181";"280";"375";"-";"-";"36";"1";"3105";"536";"599";"-";"-";"90";"1";"1425";"89";"55";"80";"208";"15";"1";"3559";"127";"74";"139";"410";"21";"1"
"195";"155002";"155002";"27";"4";"2";"23";"293";"364";"795";"325";"95";"7";"61";"473";"822";"2111";"1002";"320";"56";"1124";"494";"226";"-";"27";"24";"7";"3148";"1148";"345";"-";"54";"94";"56";"1521";"148";"62";"50";"105";"9";"7";"4007";"264";"85";"99";"319";"15";"56"
