type;area;Q1_03;Q1_04;Q1_05
Ejerlejlighed;4990 Sakskøbing;1;1;..
Ejerlejlighed;5000 Odense C;65,5;61;70
Ejerlejlighed;5200 Odense V;3;1;5
Ejerlejlighed;5210 Odense NV;2,5;3;2
Ejerlejlighed;5220 Odense SØ;1;2;0
Ejerlejlighed;5230 Odense M;8,5;8;9
Ejerlejlighed;5240 Odense NØ;1;1;1
Ejerlejlighed;5250 Odense SV;10,5;9;12
Ejerlejlighed;5260 Odense S;3;2;4
Ejerlejlighed;5270 Odense N;7;4;10
Ejerlejlighed;5290 Marslev;..;..;..
Ejerlejlighed;5300 Kerteminde;1;1;1
Ejerlejlighed;5320 Agedrup;0;0;..
Ejerlejlighed;5330 Munkebo;..;..;..
Ejerlejlighed;5350 Rynkeby;..;..;..
Ejerlejlighed;5370 Mesinge;..;..;..
Ejerlejlighed;5380 Dalby;..;..;..
Ejerlejlighed;5390 Martofte;0;..;0
Ejerlejlighed;5400 Bogense;0;0;..
Ejerlejlighed;5450 Otterup;0,5;1;0
Ejerlejlighed;5462 Morud;..;..;..
Ejerlejlighed;5463 Harndrup;..;..;..
Ejerlejlighed;5464 Brenderup Fyn;..;..;..
Ejerlejlighed;5466 Asperup;..;..;..
Ejerlejlighed;5471 Søndersø;0;0;..
Ejerlejlighed;5474 Veflinge;..;..;..
Ejerlejlighed;5485 Skamby;..;..;..
Ejerlejlighed;5491 Blommenslyst;..;..;..
Ejerlejlighed;5492 Vissenbjerg;..;..;..
Ejerlejlighed;5500 Middelfart;2;3;1
Ejerlejlighed;5540 Ullerslev;..;..;..
Ejerlejlighed;5550 Langeskov;..;..;..
Ejerlejlighed;5560 Aarup;..;..;..
Ejerlejlighed;5580 Nørre Aaby;0;..;0
Ejerlejlighed;5591 Gelsted;..;..;..
Ejerlejlighed;5592 Ejby;..;..;..
Ejerlejlighed;5600 Faaborg;6;9;3
Ejerlejlighed;5610 Assens;0,5;0;1
Ejerlejlighed;5620 Glamsbjerg;0;0;0
Ejerlejlighed;5631 Ebberup;..;..;..
Ejerlejlighed;5642 Millinge;..;..;..
Ejerlejlighed;5672 Broby;0;..;0
Ejerlejlighed;5683 Haarby;..;..;..
Ejerlejlighed;5690 Tommerup;0,5;1;0
Ejerlejlighed;5700 Svendborg;11;10;12
Ejerlejlighed;5750 Ringe;1,5;0;3
Ejerlejlighed;5762 Vester Skerninge;..;..;..
Ejerlejlighed;5771 Stenstrup;..;..;..
Ejerlejlighed;5772 Kværndrup;1;1;1
Ejerlejlighed;5792 Årslev;0;0;0
Ejerlejlighed;5800 Nyborg;7,5;10;5
Ejerlejlighed;5853 Ørbæk;1;1;..
Ejerlejlighed;5854 Gislev;0,5;0;1
Ejerlejlighed;5856 Ryslinge;1;..;1
Ejerlejlighed;5863 Ferritslev Fyn;0;0;..
Ejerlejlighed;5871 Frørup;0;..;0
Ejerlejlighed;5874 Hesselager;..;..;..
Ejerlejlighed;5881 Skårup Fyn;..;..;..
Ejerlejlighed;5882 Vejstrup;0;0;..
Ejerlejlighed;5883 Oure;..;..;..
Ejerlejlighed;5884 Gudme;..;..;..
Ejerlejlighed;5892 Gudbjerg Sydfyn;..;..;..
Ejerlejlighed;5900 Rudkøbing;1;1;1
Ejerlejlighed;5932 Humble;..;..;..
Ejerlejlighed;5935 Bagenkop;..;..;..
Ejerlejlighed;5953 Tranekær;0;0;..
Ejerlejlighed;5960 Marstal;..;..;..
Ejerlejlighed;5970 Ærøskøbing;..;..;..
Ejerlejlighed;5985 Søby Ærø;..;..;..
Ejerlejlighed;6000 Kolding;22,5;20;25
Ejerlejlighed;6040 Egtved;0;..;0
Ejerlejlighed;6051 Almind;..;..;..
Ejerlejlighed;6052 Viuf;..;..;..
Ejerlejlighed;6064 Jordrup;0,5;0;1
Ejerlejlighed;6070 Christiansfeld;0;..;0
Ejerlejlighed;6091 Bjert;..;..;..
Ejerlejlighed;6092 Sønder Stenderup;..;..;..
Ejerlejlighed;6093 Sjølund;..;..;..
Ejerlejlighed;6094 Hejls;0;..;0
Ejerlejlighed;6100 Haderslev;8;4;12
Ejerlejlighed;6200 Aabenraa;2;3;1
Ejerlejlighed;6230 Rødekro;0,5;1;0
Ejerlejlighed;6240 Løgumkloster;0;..;0
Ejerlejlighed;6261 Bredebro;..;..;..
Ejerlejlighed;6270 Tønder;0;0;0
Ejerlejlighed;6280 Højer;..;..;..
Ejerlejlighed;6300 Gråsten;1,5;2;1
Ejerlejlighed;6310 Broager;0;..;0
Ejerlejlighed;6320 Egernsund;0;0;..
Ejerlejlighed;6330 Padborg;1;1;1
Ejerlejlighed;6340 Kruså;0;0;0
Ejerlejlighed;6360 Tinglev;0;0;..
Ejerlejlighed;6372 Bylderup-Bov;..;..;..
Ejerlejlighed;6392 Bolderslev;..;..;..
Ejerlejlighed;6400 Sønderborg;5;6;4
Ejerlejlighed;6430 Nordborg;0;0;0
Ejerlejlighed;6440 Augustenborg;1;1;..
Ejerlejlighed;6470 Sydals;..;..;..
Ejerlejlighed;6500 Vojens;0;0;0
Ejerlejlighed;6510 Gram;..;..;..
Ejerlejlighed;6520 Toftlund;0;..;0
Ejerlejlighed;6534 Agerskov;..;..;..
Ejerlejlighed;6535 Branderup J;..;..;..
Ejerlejlighed;6541 Bevtoft;..;..;..
Ejerlejlighed;6560 Sommersted;..;..;..
Ejerlejlighed;6580 Vamdrup;1;1;1
Ejerlejlighed;6600 Vejen;2,5;3;2
Ejerlejlighed;6621 Gesten;..;..;..
Ejerlejlighed;6622 Bække;..;..;..
Ejerlejlighed;6623 Vorbasse;..;..;..
Ejerlejlighed;6630 Rødding;0;0;0
Ejerlejlighed;6640 Lunderskov;..;..;..
Ejerlejlighed;6650 Brørup;0,5;0;1
Ejerlejlighed;6660 Lintrup;..;..;..
Ejerlejlighed;6670 Holsted;1,5;2;1
Ejerlejlighed;6682 Hovborg;0;..;0
Ejerlejlighed;6683 Føvling;..;..;..
Ejerlejlighed;6690 Gørding;..;..;..
Ejerlejlighed;6700 Esbjerg;40,5;37;44
Ejerlejlighed;6705 Esbjerg Ø;2,5;2;3
Ejerlejlighed;6710 Esbjerg V;3,5;2;5
Ejerlejlighed;6715 Esbjerg N;2,5;2;3
Ejerlejlighed;6720 Fanø;2;1;3
Ejerlejlighed;6731 Tjæreborg;0;0;..
Ejerlejlighed;6740 Bramming;3;3;..
Ejerlejlighed;6752 Glejbjerg;..;..;..
Ejerlejlighed;6753 Agerbæk;..;..;..
Ejerlejlighed;6760 Ribe;1,5;0;3
Ejerlejlighed;6771 Gredstedbro;0;..;0
Ejerlejlighed;6780 Skærbæk;0;..;0
Ejerlejlighed;6792 Rømø;0,5;1;0
Ejerlejlighed;6800 Varde;5,5;8;3
Ejerlejlighed;6818 Årre;..;..;..
Ejerlejlighed;6823 Ansager;..;..;..
Ejerlejlighed;6830 Nørre Nebel;0;0;0
Ejerlejlighed;6840 Oksbøl;0,5;0;1
Ejerlejlighed;6851 Janderup Vestj;..;..;..
Ejerlejlighed;6852 Billum;..;..;..
Ejerlejlighed;6853 Vejers Strand;1;..;1
Ejerlejlighed;6854 Henne;1;1;..
Ejerlejlighed;6855 Outrup;..;..;..
Ejerlejlighed;6857 Blåvand;5,5;5;6
Ejerlejlighed;6862 Tistrup;..;..;..
Ejerlejlighed;6870 Ølgod;0;0;0
Ejerlejlighed;6880 Tarm;0;0;0
Ejerlejlighed;6893 Hemmet;..;..;..
Ejerlejlighed;6900 Skjern;0;..;0
Ejerlejlighed;6920 Videbæk;1;0;2
Ejerlejlighed;6933 Kibæk;0;0;0
Ejerlejlighed;6940 Lem St;..;..;..
Ejerlejlighed;6950 Ringkøbing;5;3;7
Ejerlejlighed;6960 Hvide Sande;1;1;1
Ejerlejlighed;6971 Spjald;0;..;0
Ejerlejlighed;6973 Ørnhøj;..;..;..
Ejerlejlighed;6980 Tim;..;..;..
Ejerlejlighed;6990 Ulfborg;..;..;..
Ejerlejlighed;7000 Fredericia;16,5;20;13
Ejerlejlighed;7080 Børkop;2;2;2
Ejerlejlighed;7100 Vejle;28;21;35
Ejerlejlighed;7120 Vejle Øst;0;0;0
Ejerlejlighed;7130 Juelsminde;0;0;0
Ejerlejlighed;7140 Stouby;..;..;..
Ejerlejlighed;7150 Barrit;..;..;..
Ejerlejlighed;7160 Tørring;..;..;..
Ejerlejlighed;7171 Uldum;0;0;0
Ejerlejlighed;7173 Vonge;..;..;..
Ejerlejlighed;7182 Bredsten;..;..;..
Ejerlejlighed;7183 Randbøl;..;..;..
Ejerlejlighed;7184 Vandel;0;0;0
Ejerlejlighed;7190 Billund;0;0;..
Ejerlejlighed;7200 Grindsted;1;1;1
Ejerlejlighed;7250 Hejnsvig;..;..;..
Ejerlejlighed;7260 Sønder Omme;..;..;..
Ejerlejlighed;7270 Stakroge;..;..;..
Ejerlejlighed;7280 Sønder Felding;0;0;..
Ejerlejlighed;7300 Jelling;1;1;1
Ejerlejlighed;7321 Gadbjerg;..;..;..
Ejerlejlighed;7323 Give;0,5;0;1
Ejerlejlighed;7330 Brande;1;1;1
Ejerlejlighed;7361 Ejstrupholm;..;..;..
Ejerlejlighed;7362 Hampen;..;..;..
Ejerlejlighed;7400 Herning;25,5;22;29
Ejerlejlighed;7430 Ikast;5;6;4
Ejerlejlighed;7441 Bording;..;..;..
Ejerlejlighed;7442 Engesvang;1;..;1
Ejerlejlighed;7451 Sunds;0,5;1;0
Ejerlejlighed;7470 Karup J;0,5;0;1
Ejerlejlighed;7480 Vildbjerg;..;..;..
Ejerlejlighed;7490 Aulum;0;0;0
Ejerlejlighed;7500 Holstebro;9;9;9
Ejerlejlighed;7540 Haderup;..;..;..
Ejerlejlighed;7550 Sørvad;..;..;..
Ejerlejlighed;7560 Hjerm;0;..;0
Ejerlejlighed;7570 Vemb;..;..;..
Ejerlejlighed;7600 Struer;3;4;2
Ejerlejlighed;7620 Lemvig;0,5;0;1
Ejerlejlighed;7650 Bøvlingbjerg;..;..;..
Ejerlejlighed;7660 Bækmarksbro;..;..;..
Ejerlejlighed;7673 Harboøre;..;..;..
Ejerlejlighed;7680 Thyborøn;..;..;..
Ejerlejlighed;7700 Thisted;9;10;8
Ejerlejlighed;7730 Hanstholm;0;..;0
Ejerlejlighed;7741 Frøstrup;..;..;..
Ejerlejlighed;7742 Vesløs;..;..;..
Ejerlejlighed;7752 Snedsted;0;0;0
Ejerlejlighed;7755 Bedsted Thy;0;0;0
Ejerlejlighed;7760 Hurup Thy;..;..;..
Ejerlejlighed;7770 Vestervig;..;..;..
Ejerlejlighed;7790 Thyholm;..;..;..
Ejerlejlighed;7800 Skive;3,5;1;6
Ejerlejlighed;7830 Vinderup;0;0;0
Ejerlejlighed;7840 Højslev;0;0;..
Ejerlejlighed;7850 Stoholm Jyll;0;0;0
Ejerlejlighed;7860 Spøttrup;..;..;..
Ejerlejlighed;7870 Roslev;..;..;..
Ejerlejlighed;7884 Fur;..;..;..
Ejerlejlighed;7900 Nykøbing M;0;0;0
Ejerlejlighed;7950 Erslev;..;..;..
Ejerlejlighed;7960 Karby;..;..;..
Ejerlejlighed;7970 Redsted M;..;..;..
Ejerlejlighed;7980 Vils;..;..;..
Ejerlejlighed;7990 Øster Assels;..;..;..
Ejerlejlighed;8000 Århus C;187;203;171
Ejerlejlighed;8200 Århus N;39,5;34;45
Ejerlejlighed;8210 Århus V;4;5;3
Ejerlejlighed;8220 Brabrand;11,5;12;11
Ejerlejlighed;8230 Åbyhøj;13;10;16
Ejerlejlighed;8240 Risskov;21,5;19;24
Ejerlejlighed;8250 Egå;5;2;8
Ejerlejlighed;8260 Viby J;20;21;19
Ejerlejlighed;8270 Højbjerg;12,5;10;15
Ejerlejlighed;8300 Odder;12;16;8
Ejerlejlighed;8305 Samsø;0;0;..
Ejerlejlighed;8310 Tranbjerg J;..;..;..
Ejerlejlighed;8320 Mårslet;..;..;..
Ejerlejlighed;8330 Beder;1;1;..
Ejerlejlighed;8340 Malling;..;..;..
Ejerlejlighed;8350 Hundslund;..;..;..
Ejerlejlighed;8355 Solbjerg;..;..;..
Ejerlejlighed;8361 Hasselager;..;..;..
Ejerlejlighed;8362 Hørning;1,5;3;0
Ejerlejlighed;8370 Hadsten;0,5;0;1
Ejerlejlighed;8380 Trige;0;0;0
Ejerlejlighed;8381 Tilst;5;2;8
Ejerlejlighed;8382 Hinnerup;1,5;1;2
Ejerlejlighed;8400 Ebeltoft;2;2;2
Ejerlejlighed;8410 Rønde;1;0;2
Ejerlejlighed;8420 Knebel;..;..;..
Ejerlejlighed;8444 Balle;..;..;..
Ejerlejlighed;8450 Hammel;0,5;1;0
Ejerlejlighed;8462 Harlev J;..;..;..
Ejerlejlighed;8464 Galten;3;2;4
Ejerlejlighed;8471 Sabro;1,5;2;1
Ejerlejlighed;8472 Sporup;0;0;..
Ejerlejlighed;8500 Grenaa;5;4;6
Ejerlejlighed;8520 Lystrup;1;2;0
Ejerlejlighed;8530 Hjortshøj;..;..;..
Ejerlejlighed;8541 Skødstrup;2;2;2
Ejerlejlighed;8543 Hornslet;1,5;0;3
Ejerlejlighed;8544 Mørke;0;0;..
Ejerlejlighed;8550 Ryomgård;..;..;..
Ejerlejlighed;8560 Kolind;..;..;..
Ejerlejlighed;8570 Trustrup;..;..;..
Ejerlejlighed;8581 Nimtofte;..;..;..
Ejerlejlighed;8585 Glesborg;1;0;2
Ejerlejlighed;8586 Ørum Djurs;..;..;..
Ejerlejlighed;8592 Anholt;..;..;..
Ejerlejlighed;8600 Silkeborg;13,5;9;18
Ejerlejlighed;8620 Kjellerup;0,5;1;0
Ejerlejlighed;8632 Lemming;..;..;..
Ejerlejlighed;8641 Sorring;..;..;..
Ejerlejlighed;8643 Ans By;0;..;0
Ejerlejlighed;8653 Them;0;..;0
Ejerlejlighed;8654 Bryrup;1;1;..
Ejerlejlighed;8660 Skanderborg;13;19;7
Ejerlejlighed;8670 Låsby;..;..;..
Ejerlejlighed;8680 Ry;1,5;2;1
Ejerlejlighed;8700 Horsens;35,5;20;51
Ejerlejlighed;8721 Daugård;..;..;..
Ejerlejlighed;8722 Hedensted;1;0;2
Ejerlejlighed;8723 Løsning;1;1;..
Ejerlejlighed;8732 Hovedgård;0;..;0
Ejerlejlighed;8740 Brædstrup;1;1;..
Ejerlejlighed;8751 Gedved;..;..;..
Ejerlejlighed;8752 Østbirk;..;..;..
Ejerlejlighed;8762 Flemming;..;..;..
Ejerlejlighed;8763 Rask Mølle;..;..;..
Ejerlejlighed;8765 Klovborg;..;..;..
Ejerlejlighed;8766 Nørre Snede;0;..;0
Ejerlejlighed;8781 Stenderup;..;..;..
Ejerlejlighed;8783 Hornsyld;..;..;..
Ejerlejlighed;8800 Viborg;18,5;14;23
Ejerlejlighed;8830 Tjele;0,5;0;1
Ejerlejlighed;8831 Løgstrup;..;..;..
Ejerlejlighed;8832 Skals;..;..;..
Ejerlejlighed;8840 Rødkærsbro;..;..;..
Ejerlejlighed;8850 Bjerringbro;1,5;1;2
Ejerlejlighed;8860 Ulstrup;0;0;0
Ejerlejlighed;8870 Langå;0;..;0
Ejerlejlighed;8881 Thorsø;0,5;0;1
Ejerlejlighed;8882 Fårvang;..;..;..
Ejerlejlighed;8883 Gjern;0;..;0
Ejerlejlighed;8900 Randers C;36,5;35;38
Ejerlejlighed;8920 Randers NV;18,5;19;18
Ejerlejlighed;8930 Randers NØ;21;13;29
Ejerlejlighed;8940 Randers SV;8,5;4;13
Ejerlejlighed;8950 Ørsted;..;..;..
Ejerlejlighed;8960 Randers SØ;3,5;3;4
Ejerlejlighed;8961 Allingåbro;0;0;0
Ejerlejlighed;8963 Auning;..;..;..
Ejerlejlighed;8970 Havndal;0;..;0
Ejerlejlighed;8981 Spentrup;0,5;0;1
Ejerlejlighed;8983 Gjerlev J;..;..;..
Ejerlejlighed;8990 Fårup;..;..;..
Ejerlejlighed;9000 Aalborg;139,5;147;132
Ejerlejlighed;9200 Aalborg SV;4;7;1
Ejerlejlighed;9210 Aalborg SØ;10;8;12
Ejerlejlighed;9220 Aalborg Øst;1,5;2;1
Ejerlejlighed;9230 Svenstrup J;0,5;0;1
Ejerlejlighed;9240 Nibe;1;1;..
Ejerlejlighed;9260 Gistrup;0;..;0
Ejerlejlighed;9270 Klarup;1;0;2
Ejerlejlighed;9280 Storvorde;0;0;0
Ejerlejlighed;9293 Kongerslev;..;..;..
Ejerlejlighed;9300 Sæby;0;0;0
Ejerlejlighed;9310 Vodskov;2,5;3;2
Ejerlejlighed;9320 Hjallerup;0,5;0;1
Ejerlejlighed;9330 Dronninglund;..;..;..
Ejerlejlighed;9340 Asaa;..;..;..
Ejerlejlighed;9352 Dybvad;..;..;..
Ejerlejlighed;9362 Gandrup;0,5;1;0
Ejerlejlighed;9370 Hals;0;0;0
Ejerlejlighed;9380 Vestbjerg;..;..;..
Ejerlejlighed;9381 Sulsted;..;..;..
Ejerlejlighed;9382 Tylstrup;..;..;..
Ejerlejlighed;9400 Nørresundby;28;24;32
Ejerlejlighed;9430 Vadum;1;0;2
Ejerlejlighed;9440 Aabybro;1;1;..
Ejerlejlighed;9460 Brovst;0;0;0
Ejerlejlighed;9480 Løkken;1;1;1
Ejerlejlighed;9490 Pandrup;1;1;1
Ejerlejlighed;9492 Blokhus;0;0;0
Ejerlejlighed;9493 Saltum;..;..;..
Ejerlejlighed;9500 Hobro;2;2;2
Ejerlejlighed;9510 Arden;..;..;..
Ejerlejlighed;9520 Skørping;..;..;..
Ejerlejlighed;9530 Støvring;4,5;6;3
Ejerlejlighed;9541 Suldrup;1;1;..
Ejerlejlighed;9550 Mariager;0,5;1;0
Ejerlejlighed;9560 Hadsund;2;3;1
Ejerlejlighed;9574 Bælum;..;..;..
Ejerlejlighed;9575 Terndrup;..;..;..
Ejerlejlighed;9600 Aars;..;..;..
Ejerlejlighed;9610 Nørager;..;..;..
Ejerlejlighed;9620 Aalestrup;1;1;1
Ejerlejlighed;9631 Gedsted;1;1;..
Ejerlejlighed;9632 Møldrup;..;..;..
Ejerlejlighed;9640 Farsø;0;..;0
Ejerlejlighed;9670 Løgstør;..;..;..
Ejerlejlighed;9681 Ranum;..;..;..
Ejerlejlighed;9690 Fjerritslev;..;..;..
Ejerlejlighed;9700 Brønderslev;1;1;1
Ejerlejlighed;9740 Jerslev J;..;..;..
Ejerlejlighed;9750 Østervrå;..;..;..
Ejerlejlighed;9760 Vrå;..;..;..
Ejerlejlighed;9800 Hjørring;5;6;4
Ejerlejlighed;9830 Tårs;0;0;0
Ejerlejlighed;9850 Hirtshals;1;0;2
Ejerlejlighed;9870 Sindal;..;..;..
Ejerlejlighed;9881 Bindslev;0;..;0
Ejerlejlighed;9900 Frederikshavn;8;9;7
Ejerlejlighed;9940 Læsø;..;..;..
Ejerlejlighed;9970 Strandby;0;0;..
Ejerlejlighed;9981 Jerup;..;..;..
Ejerlejlighed;9982 Ålbæk;..;..;..
Ejerlejlighed;9990 Skagen;4;3;5
